Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate	vs2_score	vb_score	dvf_score	gn_score	add_score	rm_score	total_score
NZ_CP197499.1_0-4434339:0-4434339_frag_332222_346497	14275	No		14	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1092544943094253	0.1842472996449883											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_764662_779379	14717	No		7	0	4	Low-quality	Genome-fragment	3.68	AAI-based (high-confidence)	0.0	1.08	no viral genes detected																					0.2103885412216186	0.1436286728604879											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_794492_809584	15092	No		12	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1102721244096756	0.1837374424050155											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_938854_958024	19170	No		13	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1471961885690689	0.1659113226074477											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_973647_989888	16241	No		16	0	13	Low-quality	Genome-fragment	9.55	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0664577931165695	0.2158773321247828											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_1542424_1557771	15347	No		15	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0877484232187271	0.1976735402976055											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_2137489_2150175	12686	No		11	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1332873702049255	0.1723506307122894											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197499.1_0-4434339:0-4434339_frag_2167409_2187381	19972	No		16	1	12	Low-quality	Genome-fragment	30.11	HMM-based (lower-bound)	0.0	1.0																						0.1908025443553924	0.1500113301608882											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP197499.1_0-4434339:0-4434339_frag_3473362_3493233	19871	No		21	1	10	Low-quality	Genome-fragment	1.6	HMM-based (lower-bound)	0.0	1.0																						0.0316609218716621	0.2644837223355238											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP197643.1_0-2101194:0-2101194_frag_455914_471188	15274	No		17	0	11	Low-quality	Genome-fragment	17.32	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.4985887706279754	0.0643364302439761											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP197643.1_2127379-2462518:0-335139_frag_50834_62961	12127	No		12	1	8	Low-quality	Genome-fragment	15.11	HMM-based (lower-bound)	0.0	1.0																						0.0351305827498436	0.258119948636604											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP198946.1_0-1047084:0-1047084_frag_46128_64099	17971	No		20	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0254295840859413	0.278740841453282											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP198946.1_0-1047084:0-1047084_frag_283043_301171	18128	No		18	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0095174275338649	0.3477981720673767											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP198946.1_0-1047084:0-1047084_frag_504118_517102	12984	No		15	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0544496960937976	0.2288881335448296											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP198946.1_0-1047084:0-1047084_frag_547976_565114	17138	No		18	0	9	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.029779840260744	0.2681282574212554											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP198946.1_1059694-1911027:0-851333_frag_193484_210538	17054	No		16	0	12	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.0140909031033515	0.3189440290052118											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP198946.1_1059694-1911027:0-851333_frag_579236_594651	15415	No		20	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0104367388412356	0.3406601707077574											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP198946.1_2536155-2769518:0-233363_frag_222817_232869	10052	Yes	8307.0	7	1	1	Low-quality	Genome-fragment	4.51	HMM-based (lower-bound)	17.36	1.0		fragment_1	1746-10052																			0.0281954482197761	0.2718860941158698											1	1746-10052	CheckV	0.1735972940708317	0.0	0.0	0.0	0.0	0.5	0.0	0.5
NZ_CP198946.1_3724183-3946088:0-221905_frag_101169_112857	11688	No		11	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0201755631715059	0.2940554422539467											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199044.1_0-1557017:0-1557017_frag_0_14277	14277	No		23	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0222192984074354	0.2877294357579877											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199044.1_1694250-2708870:0-1014620_frag_332321_345138	12817	No		15	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1436194032430648	0.167478661530327											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199044.1_1694250-2708870:0-1014620_frag_392263_404527	12264	No		11	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0195906981825828	0.2961137548153184											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199044.1_1694250-2708870:0-1014620_frag_688718_707147	18429	No		20	0	17	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0298192836344242	0.2681093738197749											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199259.1_0-2105182:0-2105182_frag_30254_47606	17352	No		15	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0361956730484962	0.2560616360752322											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199259.1_0-2105182:0-2105182_frag_774227_793321	19094	No		21	0	20	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.025414852425456	0.2787974922577234											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199259.1_0-2105182:0-2105182_frag_854072_868490	14418	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0509782284498214	0.2331369438779364											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199259.1_0-2105182:0-2105182_frag_1662080_1678393	16313	No		17	0	9	Not-determined	Genome-fragment			0.0	1.03	no viral genes detected																					0.0182503871619701	0.3009290731928393											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199259.1_2872492-4236333:0-1363841_frag_421825_440050	18225	No		11	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0450061373412609	0.2415779137397084											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199292.1_0-5951045:0-5951045_frag_1337166_1355399	18233	No		16	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3584431409835815	0.1060691895158244											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199292.1_0-5951045:0-5951045_frag_1795754_1809988	14234	No		7	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0654081851243972	0.2168781630032479											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199292.1_0-5951045:0-5951045_frag_4237012_4249466	12454	No		9	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2400745898485183	0.1349988669839111											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199292.1_0-5951045:0-5951045_frag_5327610_5339839	12229	No		11	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0594236180186271	0.2235818415288163											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199292.1_0-5951045:0-5951045_frag_5839704_5852366	12662	No		12	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0736907497048378	0.2091547699977339											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_2160704-3471010:0-1310306_frag_207557_219130	11573	No		13	1	1	Low-quality	Genome-fragment	5.1	HMM-based (lower-bound)	0.0	1.0																						0.0520824939012527	0.2315884885565375											0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NZ_CP199711.1_2160704-3471010:0-1310306_frag_294156_309329	15173	No		11	1	5	Low-quality	Genome-fragment	13.37	HMM-based (lower-bound)	0.0	1.0																						0.053091213107109	0.230417705264748											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP199711.1_2160704-3471010:0-1310306_frag_415446_434856	19410	No		17	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0068130334839224	0.3707228642646725											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_2160704-3471010:0-1310306_frag_623315_634249	10934	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0184692684561014	0.3001926127351008											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_12827_28910	16083	No		13	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0147729162126779	0.3156016315431679											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_174954_185964	11010	No		11	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0341688618063926	0.2597250547624443											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_444802_455683	10881	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0124745424836874	0.3270450940403354											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_533739_546372	12633	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.025965679436922	0.2774378729511292											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_688638_704336	15698	No		14	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0111916530877351	0.3353161114887831											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_980321_995274	14953	No		14	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.037051398307085	0.2544754135508724											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_3490592-5435213:0-1944621_frag_1357313_1373040	15727	No		17	0	0	Low-quality	Genome-fragment	10.47	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.2607969045639038	0.1293904373442103											0			0.0	0.0	0.0	0.0	0.0	0.0	-1.5	-1.5
NZ_CP199711.1_808852-2149386:0-1340534_frag_103788_113823	10035	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0102090016007423	0.3423408112395196											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199711.1_808852-2149386:0-1340534_frag_476136_491253	15117	No		13	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0019322793232277	0.4617607070020394											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_493071_509551	16480	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0339456610381603	0.2601404939950147											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_509551_523603	14052	No		12	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0652442127466201	0.2169159302062089											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_652746_669627	16881	No		21	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0409779399633407	0.2479228038371478											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_1495454_1510214	14760	No		13	0	9	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.0252583622932434	0.2792129314902938											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_1539882_1553596	13714	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0934611707925796	0.193632449580784											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_1599647_1612966	13319	No		13	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0311602465808391	0.2654279024095475											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_3117794_3137485	19691	No		21	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0415603145956993	0.2468464385527607											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199753.1_0-3935045:0-3935045_frag_3163435_3175559	12124	No		10	1	8	Low-quality	Genome-fragment	6.13	HMM-based (lower-bound)	0.0	1.0																						0.0457306616008281	0.2404826648538409											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP199753.1_0-3935045:0-3935045_frag_3650925_3661223	10298	No		8	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0513635650277137	0.2326270866379635											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199917.1_0-3154576:0-3154576_frag_2468848_2483158	14310	No		14	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1571741551160812	0.1619268826950676											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199917.1_0-3154576:0-3154576_frag_2947313_2964784	17471	No		20	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1048773601651191	0.1871176070700204											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199917.1_0-3154576:0-3154576_frag_3073342_3092861	19519	No		18	0	13	Low-quality	Genome-fragment	5.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.1948304325342178	0.1484439912380089											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_580528_592923	12395	No		8	0	6	Not-determined	Genome-fragment			0.0	1.06	no viral genes detected																					0.0211131367832422	0.2908074627993051											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_922319_936721	14402	No		14	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1479310840368271	0.1654392325704358											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_1813385_1827922	14537	No		13	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3033647835254669	0.1184757156884961											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_2351113_2362250	11137	No		11	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0307279601693153	0.2663343152806103											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_2827236_2838127	10891	No		15	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0277622733265161	0.2729813430017372											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_4135401_4153313	17912	No		13	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5660840272903442	0.0462648236271621											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_4690327_4710222	19895	No		19	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4475646913051605	0.0841830953999546											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP199954.1_0-5738479:0-5738479_frag_5135573_5149683	14110	No		12	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4782686531543731	0.0745902258478737											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR746496.1_0-4520225:0-4520225_frag_1850511_1865924	15413	No		15	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0702633634209632	0.2121383790316489											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR746496.1_0-4520225:0-4520225_frag_3394678_3409394	14716	No		15	0	11	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.0382002629339695	0.252190497771735											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR746496.1_0-4520225:0-4520225_frag_3611713_3626955	15242	No		14	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0389079302549362	0.2509441800740237											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR746496.1_0-4520225:0-4520225_frag_3722002_3734794	12792	No		12	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0626625120639801	0.2198617720371629											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_157236_168158	10922	No		10	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.0	0.0	0.66	0.0	0.0	0.66	NCLDV	0.0	11.1	0.0	2-10921	1-9						0.0311698373407125	0.265409018808067											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_204361_222311	17950	No		17	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0154408020898699	0.3126369061107334											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_575736_593267	17531	No		16	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0812215059995651	0.2025643930810484											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_1523520_1541139	17619	No		18	0	16	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0390451848506927	0.2507364604577385											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_1552952_1563581	10629	No		11	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0418247319757938	0.2464121157187098											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_1591208_1608549	17341	No		15	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0675576627254486	0.214649898028552											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_2051746_2065059	13313	No		13	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0176349356770515	0.3032895233778986											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_2177035_2190862	13827	No		16	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0406466461718082	0.2484704282800816											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_0-3445806:0-3445806_frag_2952808_2966955	14147	No		17	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0166204534471035	0.307802704131732											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_3455313-4110779:0-655466_frag_499854_511754	11900	No		16	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0162134692072868	0.3096910642797794											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR813084.1_3455313-4110779:0-655466_frag_531370_544587	13217	No		14	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0240427479147911	0.2824986781478963											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_346757_358837	12080	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3743452131748199	0.1026512576478586											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_1450938_1470068	19130	No		21	0	15	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.8778103590011597	0.019468993126369											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_LR882967.1_0-6601744:0-6601744_frag_1668837_1685765	16928	No		16	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6581560373306274	0.0365208852632374											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_2621487_2640839	19352	No		25	0	9	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.3209583759307861	0.1142646725583503											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_4029676_4045697	16021	No		12	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.105425089597702	0.186664400634489											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_4080129_4099943	19814	No		21	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6723430752754211	0.0353689855729284											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_4203057_4220562	17505	No		17	0	11	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.1618811637163162	0.1602084749603444											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_4611747_4626450	14703	No		17	1	6	Low-quality	Genome-fragment	15.4	AAI-based (medium-confidence)	0.0	1.0																						0.236069306731224	0.1360941158697786											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_LR882967.1_0-6601744:0-6601744_frag_5250317_5268470	18153	No		17	0	11	Low-quality	Genome-fragment	2.89	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.2583295106887817	0.1301646650049097											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_6069961_6084181	14220	No		13	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2032588720321655	0.1458380542337034											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_LR882967.1_0-6601744:0-6601744_frag_6300255_6314737	14482	No		14	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6418496370315552	0.0378238537653901											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU342399.1_0-2034069:0-2034069_frag_1249168_1259562	10394	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5609367489814758	0.046736913664174											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_641577_660000	18423	No		15	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1863754987716674	0.15167308709117											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_952560_971095	18535	No		12	0	9	Low-quality	Genome-fragment	9.98	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.4183833599090576	0.0921897424276758											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_1039544_1053528	13984	No		13	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2445107102394104	0.1337525492861998											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_1763239_1773369	10130	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.8223251104354858	0.023528967444671											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_OU901070.1_0-7082243:0-7082243_frag_1871290_1887586	16296	No		20	0	17	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1404105871915817	0.1690648840546869											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_2218879_2232683	13804	No		17	1	7	Low-quality	Genome-fragment	21.56	HMM-based (lower-bound)	0.0	1.0																						0.1297515928745269	0.1739746204396102											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_OU901070.1_0-7082243:0-7082243_frag_3477633_3496790	19157	No		19	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3478392958641052	0.1082785708890399											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_3871956_3888428	16472	No		14	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.306903064250946	0.1175126520129919											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_OU901070.1_0-7082243:0-7082243_frag_6811998_6823674	11676	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2014242708683014	0.1463667950751567											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
