Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate
NC_073370.1_frag_0_7957	7957	No		18	2	0	Low-quality	Genome-fragment	14.81	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.347	0.087	0.34	0.107	1.0	dsDNAphage	1.0	22.2	0.0	1-7955	1-18	lytic				1.0	1.0	0.0	No terminal repeats			18.0	11.0	2.0	26.6366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9826		0			0.0
NC_073370.1_frag_7957_16393	8436	No		8	6	0	Low-quality	Genome-fragment	15.55	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.147	0.107	0.13	0.48	1.0	dsDNAphage	4.0	62.5	0.0	349-8382	1-8	lytic				1.0	1.0	0.0	No terminal repeats			8.0	11.0	2.0	12.0694	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9785		0			0.0
NC_073370.1_frag_16393_22384	5991	No		8	5	0	Low-quality	Genome-fragment	11.16	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.273	0.06	0.23	0.62	1.0	dsDNAphage	2.0	50.0	0.0	3-5990	1-8	lytic				1.0	1.0	0.0	No terminal repeats			8.0	11.0	2.0	12.4703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9812		0			0.0
NC_073370.1_frag_22384_29699	7315	No		7	5	0	Low-quality	Genome-fragment	13.6	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.08	0.073	0.115	0.313	0.98	dsDNAphage	2.0	57.1	0.0	3-7314	1-7	lytic				1.0	1.0	0.0	No terminal repeats			7.0	11.0	3.0	10.4998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9781		0			0.0
NC_073370.1_frag_29699_35271	5572	No		11	4	0	Low-quality	Genome-fragment	10.35	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.34	0.027	0.24	0.187	0.953	dsDNAphage	0.0	45.5	0.0	3-5522	1-11	lytic				1.0	1.0	0.0	No terminal repeats			11.0	11.0	1.0	16.0472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9827		0			0.0
NC_073370.1_frag_35271_41871	6600	No		13	2	0	Low-quality	Genome-fragment	12.28	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.3	0.367	0.145	0.06	0.973	dsDNAphage	0.0	30.8	0.0	1-6600	1-13	lytic				1.0	1.0	0.0	No terminal repeats			13.0	11.0	0.0	14.0249	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9799		0			0.0
NC_073370.1_frag_41871_47835	5964	No		14	1	0	Low-quality	Genome-fragment	11.11	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.213	0.087	0.365	0.053	0.973	dsDNAphage	0.0	7.1	0.0	1-5963	1-14						1.0	0.0	No terminal repeats			14.0	11.0	0.0	22.2689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9825		0			0.0
NC_076558.1_frag_0_9717	9717	No		7	5	0	Medium-quality	Genome-fragment	54.1	AAI-based (high-confidence)	0.0	1.0																						0.9872405529022216	0.0080066470277211	No terminal repeats			7.0	11.0	4.0	6.8731	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Paramyxoviridae	0.971		0			0.0
NC_076558.1_frag_9717_15992	6275	No		2	2	0	Low-quality	Genome-fragment	36.65	AAI-based (high-confidence)	0.0	1.0																						0.9198220372200012	0.0163720824835712	No terminal repeats			2.0	11.0	2.0	3.4366	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Paramyxoviridae	0.9768		0			0.0
NC_077103.1_frag_0_6221	6221	No		2	1	0	Not-determined	Genome-fragment			0.0	1.0																						0.4673543572425842	0.0784991313543319	No terminal repeats			2.0	11.0	0.0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Secoviridae	0.9576		0			0.0
NC_077103.1_frag_6221_12311	6090	No		1	1	0	Medium-quality	Genome-fragment	52.86	HMM-based (lower-bound)	0.0	1.0																						0.9941670894622804	0.0063637736989198	No terminal repeats			1.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae	0.9761		0			0.0
NC_076715.1_frag_0_5164	5164	No		1	1	0	Medium-quality	Genome-fragment	75.82	AAI-based (high-confidence)	0.0	1.0																						0.541015625	0.0502870307425032	No terminal repeats			1.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae	0.9122		0			0.0
NC_073090.1_frag_0_9453	9453	No		18	5	0	Low-quality	Genome-fragment	25.3	AAI-based (high-confidence)	0.0	1.0				full	0.727	0.047	0.447	0.0	0.047	0.727	dsDNAphage	0.0	55.6	16.7	105-9451	1-18	lysogenic				1.0	0.9448504447937012	0.0142004683133167	No terminal repeats			18.0	11.0	0.0	4.8107	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.7665		0			0.0
NC_073090.1_frag_9453_17369	7916	No		23	7	0	Low-quality	Genome-fragment	21.18	AAI-based (high-confidence)	0.0	1.0				full	0.86	0.12	0.1	0.04	0.073	0.86	dsDNAphage	0.0	47.8	8.7	62-7914	1-23	lysogenic				1.0	0.9970043897628784	0.0053062920160132	No terminal repeats			23.0	11.0	1.0	15.5663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9734		0			0.0
NC_073090.1_frag_17369_25524	8155	No		13	11	0	Low-quality	Genome-fragment	20.01	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.173	0.28	0.07	0.127	1.0	dsDNAphage	6.0	92.3	0.0	2-8153	1-13	lytic				1.0	0.8066099882125854	0.0247186343379409	No terminal repeats			13.0	11.0	7.0	19.3741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9788		0			0.0
NC_073090.1_frag_25524_31495	5971	No		3	2	0	Low-quality	Genome-fragment	14.71	AAI-based (high-confidence)	0.0	1.0				full	0.82	0.107	0.333	0.48	0.193	0.82	dsDNAphage	1.0	33.3	0.0	2-5969	1-3						0.7394016981124878	0.0299493919480323	No terminal repeats			3.0	11.0	1.0	2.7633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9692		0			0.0
NC_073090.1_frag_31495_37214	5719	No		7	2	0	Low-quality	Genome-fragment	14.2	AAI-based (high-confidence)	0.0	1.0				full	0.893	0.0	0.307	0.005	0.027	0.893	dsDNAphage	1.0	28.6	14.3	2-5595	1-7	lytic				1.0	0.8806538581848145	0.0192046227056424	No terminal repeats			7.0	11.0	0.0	6.8818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9407		0			0.0
NC_062777.1_frag_0_7712	7712	No		13	0	0	Low-quality	Genome-fragment	8.04	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.98	0.84	1.0	0.125	0.953	1.0	NCLDV	0.0	78.6	0.0	35-7711	1-14	lytic				1.0	0.99685800075531	0.0053629428204547	No terminal repeats			13.0	11.0	0.0	11.0588	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9814		0			0.0
NC_062777.1_frag_7712_16239	8527	No		7	2	0	Low-quality	Genome-fragment	8.88	AAI-based (high-confidence)	0.0	1.0				full	0.967	0.673	0.76	0.295	0.907	0.967	dsDNAphage	1.0	100.0	0.0	3-8526	1-7	lytic				1.0	0.9999880194664	0.0007364604577384	No terminal repeats			7.0	11.0	2.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.982		0			0.0
NC_062777.1_frag_16239_22844	6605	No		7	0	0	Low-quality	Genome-fragment	6.88	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.987	0.787	0.8	0.21	0.913	0.987	dsDNAphage	2.0	100.0	0.0	3-6603	1-7	lytic				1.0	0.9993292093276978	0.0030591434398368	No terminal repeats			7.0	11.0	1.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9756		0			0.0
NC_062777.1_frag_22844_32411	9567	No		14	0	3	Low-quality	Genome-fragment	9.96	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.787	0.287	0.2	0.02	0.747	0.787	dsDNAphage	0.0	85.7	7.1	2-9567	1-14						0.9999255537986756	0.0014540373139965	No terminal repeats			14.0	11.0	0.0	10.213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9788		0			0.0
NC_062777.1_frag_32411_40665	8254	No		4	1	0	Low-quality	Genome-fragment	8.62	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.86	0.553	0.295	0.867	1.0	dsDNAphage	1.0	100.0	0.0	1-8253	1-4						0.9999942779541016	0.0005665080444142	No terminal repeats			4.0	11.0	0.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9824		0			0.0
NC_062777.1_frag_40665_45726	5061	No		3	0	0	Low-quality	Genome-fragment	5.3	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.96	0.9	0.94	0.28	0.987	0.987	lavidaviridae	0.0	100.0	0.0	3-5059	1-3						0.9999885559082032	0.000679809653297	No terminal repeats			3.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9328		0			0.0
NC_062777.1_frag_45726_51259	5533	No		1	0	0	Low-quality	Genome-fragment	5.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.9999992847442628	0.000358788428129	No terminal repeats			1.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9658		0			0.0
NC_062777.1_frag_51259_60380	9121	No		2	0	0	Low-quality	Genome-fragment	9.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.9999992847442628	0.000358788428129	No terminal repeats			2.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.964		0			0.0
NC_062777.1_frag_60380_65613	5233	No		1	0	0	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9998164176940918	0.0020016617569302	No terminal repeats			1.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9762		0			0.0
NC_062777.1_frag_65613_71401	5788	No		12	3	0	Low-quality	Genome-fragment	6.04	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.82	0.6	0.135	0.94	0.98	dsDNAphage	0.0	91.7	0.0	3-5787	1-12	lytic				1.0	0.9997610449790956	0.0021338469672936	No terminal repeats			12.0	11.0	1.0	8.7007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9782		0			0.0
NC_062777.1_frag_71401_77832	6431	No		7	1	0	Low-quality	Genome-fragment	6.7	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.933	0.807	0.165	0.94	0.98	dsDNAphage	0.0	100.0	0.0	3-6429	1-7	lytic				1.0	0.9999748468399048	0.0008686456681018	No terminal repeats			7.0	11.0	0.0	6.448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.977		0			0.0
NC_062777.1_frag_77832_85844	8012	No		11	3	0	Low-quality	Genome-fragment	8.35	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.727	0.927	0.095	0.987	0.987	lavidaviridae	0.0	90.9	0.0	121-8011	1-11	lytic				1.0	0.9999918937683104	0.0006231588488556	No terminal repeats			11.0	11.0	0.0	6.2956	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9799		0			0.0
NC_062777.1_frag_85844_91523	5679	No		11	1	1	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.847	0.573	0.13	0.94	0.987	dsDNAphage	0.0	90.9	0.0	3-5679	1-11	lytic				1.0	0.9997389316558838	0.0022471485761764	No terminal repeats			11.0	11.0	0.0	8.1783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9792		0			0.0
NC_111368.1_frag_0_9894	9894	No		21	6	0	Low-quality	Genome-fragment	37.5	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.173	0.453	0.055	0.293	0.953	dsDNAphage	0.0	36.4	0.0	427-9893	1-22	lytic				1.0	0.999998927116394	0.0003965556310899	No terminal repeats			21.0	11.0	2.0	20.3544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Salasmaviridae	0.9718		0			0.0
NC_111368.1_frag_9894_17373	7479	No		11	6	0	Low-quality	Genome-fragment	29.46	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.34	0.533	0.015	0.307	0.98	dsDNAphage	2.0	45.5	0.0	3-7478	1-11	lytic				1.0	0.9999333620071412	0.0013218521036332	No terminal repeats			11.0	11.0	2.0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9569		0			0.0
NC_111368.1_frag_17373_24106	6733	No		6	5	0	Low-quality	Genome-fragment	26.1	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.553	0.893	0.085	0.58	1.0	dsDNAphage	3.0	100.0	0.0	3-6732	1-7	lytic				1.0	0.9995474815368652	0.0027758894176297	No terminal repeats			6.0	11.0	3.0	10.2903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9806		0			0.0
NC_077009.1_frag_0_5122	5122	No		3	2	0	High-quality	High-quality	96.1	AAI-based (high-confidence)	0.0	1.01				full	0.553	0.753	0.327	0.205	0.86	0.86	lavidaviridae	0.0	66.7	0.0	3-5121	1-3						0.4608646631240845	0.0807651635319888	No terminal repeats			3.0	11.0	2.0	3.4366	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae	0.9534		0			0.0
NC_076624.1_frag_0_5118	5118	No		4	4	0	Low-quality	Genome-fragment	28.38	AAI-based (high-confidence)	0.0	1.0																						0.9880738854408264	0.0078555782158773	No terminal repeats			4.0	11.0	3.0	5.1548	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Paramyxoviridae	0.969		0			0.0
NC_076624.1_frag_5118_14943	9825	No		6	3	0	Medium-quality	Genome-fragment	54.34	AAI-based (high-confidence)	0.0	1.0				full	0.687	0.147	0.64	1.0	0.907	1.0	RNA	1.0	16.7	0.0	1-9825	1-6						0.9406054615974426	0.0147858599592114	No terminal repeats			6.0	11.0	3.0	5.1548	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Paramyxoviridae	0.9758		0			0.0
NC_107625.1_frag_0_6221	6221	No		6	2	0	Low-quality	Genome-fragment	33.82	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.213	0.753	0.045	0.327	0.993	dsDNAphage	1.0	83.3	0.0	358-6206	1-6	lytic				1.0	1.0	0.0	No terminal repeats			6.0	11.0	1.0	6.6064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Guelinviridae	0.978		0			0.0
NC_107625.1_frag_6221_12885	6664	No		9	4	0	Low-quality	Genome-fragment	36.03	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.28	0.64	0.055	0.247	1.0	dsDNAphage	4.0	77.8	0.0	16-6663	1-9	lytic				1.0	0.9991618394851683	0.0033235138605634	No terminal repeats			9.0	11.0	3.0	8.5881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.977		0			0.0
NC_107625.1_frag_12885_17891	5006	No		5	2	0	Low-quality	Genome-fragment	27.07	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.387	0.64	0.1	0.347	0.953	dsDNAphage	1.0	60.0	0.0	3-4724	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	2.0	6.8698	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Guelinviridae	0.9751		0			0.0
NC_072500.1_frag_0_5650	5650	No		10	4	0	Low-quality	Genome-fragment	9.73	AAI-based (high-confidence)	0.0	1.0				full	0.92	0.24	0.333	0.105	0.127	0.92	dsDNAphage	0.0	70.0	0.0	2-5649	1-10	lytic				1.0	0.9965211749076844	0.0055140116322985	No terminal repeats			10.0	11.0	2.0	8.3163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9535		0			0.0
NC_072500.1_frag_5650_14675	9025	No		12	6	0	Low-quality	Genome-fragment	15.54	AAI-based (high-confidence)	0.0	1.0				full	0.88	0.567	0.253	0.04	0.26	0.88	dsDNAphage	0.0	75.0	0.0	3-9023	1-12	lytic				1.0	0.594062864780426	0.0431112621799229	No terminal repeats			12.0	11.0	0.0	19.058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.979		0			0.0
NC_072500.1_frag_14675_22780	8105	No		14	8	0	Low-quality	Genome-fragment	13.96	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.087	0.64	0.105	0.253	0.993	dsDNAphage	2.0	50.0	0.0	2-8105	1-14	lytic				1.0	0.6634165048599243	0.0360487952262255	No terminal repeats			14.0	11.0	3.0	16.0546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9805		0			0.0
NC_072500.1_frag_22780_30976	8196	No		11	8	0	Low-quality	Genome-fragment	13.97	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.4	0.58	0.09	0.347	0.993	dsDNAphage	7.0	72.7	0.0	1-8195	1-11	lytic				1.0	0.9984878301620485	0.0042488103331067	No terminal repeats			11.0	11.0	4.0	17.4237	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9805		0			0.0
NC_072500.1_frag_30976_38927	7951	No		8	8	0	Low-quality	Genome-fragment	13.68	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.753	0.187	0.15	0.453	1.0	dsDNAphage	8.0	100.0	0.0	3-7950	1-8	lytic				1.0	0.9743512868881226	0.0100271923861318	No terminal repeats			8.0	11.0	4.0	12.2057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Mesyanzhinovviridae	0.9827		0			0.0
NC_072500.1_frag_38927_45366	6439	No		10	8	0	Low-quality	Genome-fragment	11.38	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.7	0.64	0.055	0.253	1.0	dsDNAphage	6.0	90.0	0.0	3-6439	1-10	lytic				1.0	0.184222936630249	0.1523340131429866	No terminal repeats			10.0	11.0	0.0	16.0921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9767		0			0.0
NC_072500.1_frag_45366_53376	8010	No		9	9	0	Low-quality	Genome-fragment	11.26	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.553	0.673	0.175	0.413	0.953	dsDNAphage	0.0	77.8	0.0	1-8008	1-9	lytic				1.0	0.9636198878288268	0.0118022509252964	No terminal repeats			9.0	11.0	0.0	10.863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9811		0			0.0
NC_079139.1_frag_0_7106	7106	No		6	6	0	Low-quality	Genome-fragment	0.6	AAI-based (medium-confidence)	0.0	1.19				full	0.5	0.273	0.96	0.08	0.88	0.96	NCLDV	0.0	66.7	16.7	1-7106	1-6						0.0716781765222549	0.21098647934134	No terminal repeats			6.0	11.0	0.0	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9686		0			0.0
NC_079139.1_frag_7106_12780	5674	No		9	7	0	Low-quality	Genome-fragment	0.49	AAI-based (medium-confidence)	0.0	1.02				full	0.407	0.107	0.853	0.115	0.673	0.853	NCLDV	0.0	55.6	0.0	1-5672	1-9	lytic				1.0	0.7567815780639648	0.0288352594606843	No terminal repeats			9.0	11.0	0.0	8.5914	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9821		0			0.0
NC_079139.1_frag_12780_21594	8814	No		9	6	0	Low-quality	Genome-fragment	0.71	HMM-based (lower-bound)	0.0	1.0				full	0.313	0.033	0.987	0.04	0.56	0.987	NCLDV	1.0	44.4	11.1	2-8814	1-9						0.9941792488098145	0.0063448900974393	No terminal repeats			9.0	11.0	0.0	6.3654	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.976		0			0.0
NC_079139.1_frag_21594_30009	8415	No		9	7	0	Low-quality	Genome-fragment	0.72	AAI-based (high-confidence)	0.0	1.02				full	0.36	0.053	0.947	0.0	0.6	0.947	NCLDV	1.0	55.6	22.2	1-8036	1-9						0.5110287666320801	0.0569718256665911	No terminal repeats			9.0	11.0	0.0	6.8731	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9821		0			0.0
NC_079139.1_frag_30009_38616	8607	No		15	7	0	Low-quality	Genome-fragment	0.71	AAI-based (high-confidence)	0.0	1.0				full	0.44	0.14	1.0	0.06	0.947	1.0	NCLDV	0.0	46.7	0.0	2-8590	1-15	lytic				1.0	0.79581618309021	0.0256439308104841	No terminal repeats			15.0	11.0	0.0	8.5914	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9808		0			0.0
NC_079139.1_frag_38616_44023	5407	No		5	3	0	Low-quality	Genome-fragment	0.46	AAI-based (medium-confidence)	0.0	1.0				full	0.553	0.593	1.0	0.205	1.0	1.0	NCLDV	0.0	40.0	0.0	70-5406	1-5						0.4551238119602203	0.0822758516504267	No terminal repeats			5.0	11.0	0.0	2.4085	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9093		0			0.0
NC_079139.1_frag_44023_51549	7526	No		7	3	0	Low-quality	Genome-fragment	0.63	AAI-based (medium-confidence)	0.0	1.0				full	0.247	0.027	0.853	0.1	0.627	0.853	NCLDV	0.0	28.6	0.0	3-7526	1-7						0.9884198904037476	0.0078178110129163	No terminal repeats			7.0	11.0	0.0	2.4085	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.922		0			0.0
NC_079139.1_frag_51549_56867	5318	No		6	3	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0.0	1.0				full	0.167	0.007	0.993	0.26	0.733	0.993	NCLDV	0.0	16.7	0.0	1-5229	1-6	lytic				1.0	0.9806308150291444	0.0092340811239519	No terminal repeats			6.0	11.0	0.0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9535		0			0.0
NC_079139.1_frag_56867_62551	5684	No		6	5	0	Low-quality	Genome-fragment	0.48	AAI-based (high-confidence)	0.0	1.0				full	0.293	0.227	0.833	0.065	0.753	0.833	NCLDV	0.0	50.0	33.3	3-5682	1-6	lytic				1.0	0.9628651738166808	0.0119722033386207	No terminal repeats			6.0	11.0	0.0	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9812		0			0.0
NC_079139.1_frag_62551_69427	6876	No		9	5	0	Low-quality	Genome-fragment	0.56	AAI-based (high-confidence)	0.0	1.0				full	0.193	0.093	0.92	0.04	0.56	0.92	NCLDV	0.0	44.4	0.0	2-6875	1-9						0.9003676176071167	0.0176750509857239	No terminal repeats			9.0	11.0	0.0	11.3987	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9816		0			0.0
NC_079139.1_frag_69427_75361	5934	No		7	2	0	Low-quality	Genome-fragment	0.5	AAI-based (medium-confidence)	0.0	1.0				full	0.68	0.667	1.0	0.125	1.0	1.0	NCLDV	0.0	42.9	0.0	3-5849	1-7						0.0814162343740463	0.2024510914721655	No terminal repeats			7.0	11.0	0.0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9626		0			0.0
NC_079139.1_frag_75361_83391	8030	No		8	2	0	Low-quality	Genome-fragment	0.68	AAI-based (medium-confidence)	0.0	1.0																						0.9498257637023926	0.013615076667422	No terminal repeats			8.0	11.0	0.0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.937		0			0.0
NC_079139.1_frag_83391_91773	8382	No		4	2	0	Low-quality	Genome-fragment	0.74	AAI-based (high-confidence)	0.0	1.0				full	0.32	0.373	0.973	0.11	0.84	0.973	NCLDV	0.0	50.0	25.0	195-8382	1-4						0.1950203478336334	0.148368456832087	No terminal repeats			4.0	11.0	0.0	0.0	Unclassified	0.8511		0			0.0
NC_079139.1_frag_91773_97377	5604	No		7	6	0	Low-quality	Genome-fragment	0.47	AAI-based (high-confidence)	0.0	1.01				full	0.573	0.313	0.993	0.05	0.947	0.993	NCLDV	0.0	57.1	14.3	1-5604	1-7	lytic				1.0	0.9289488196372986	0.0156545056273132	No terminal repeats			7.0	11.0	1.0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9567		0			0.0
NC_079139.1_frag_97377_105336	7959	No		10	6	1	Low-quality	Genome-fragment	0.66	AAI-based (high-confidence)	0.0	1.0				full	0.293	0.033	0.993	0.01	0.427	0.993	NCLDV	0.0	40.0	20.0	1-7957	1-10						0.7790417075157166	0.0269468993126369	No terminal repeats			10.0	11.0	0.0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9755		0			0.0
NC_079139.1_frag_105336_111871	6535	No		9	3	0	Low-quality	Genome-fragment	0.53	AAI-based (high-confidence)	0.0	1.0				full	0.553	0.06	0.927	0.17	0.7	0.927	NCLDV	0.0	33.3	0.0	2-6535	1-9	lytic				1.0	0.3855639398097992	0.0997998338243069	No terminal repeats			9.0	11.0	0.0	6.8731	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	0.9817		0			0.0
