Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate
NZ_OW150024.1_0-3058983:0-3058983_frag_2017248_2022309	5061	No		7	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1567102968692779	0.1620590679054309											0			0.0
NZ_OW150024.1_0-3058983:0-3058983_frag_2125316_2134701	9385	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0785975009202957	0.2048681924616663											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_220563_226128	5565	No		4	0	2	Low-quality	Genome-fragment	7.25	AAI-based (medium-confidence)	0.0	1.01	no viral genes detected																					0.20265594124794	0.1459891230455472											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_827671_835164	7493	No		8	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.26	0.087	0.787	0.135	0.207	0.787	NCLDV	0.0	37.5	0.0	1-7491	1-8						0.2502871453762054	0.1321852103633204											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_1011697_1021114	9417	No		6	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3906739950180053	0.0988745373517637											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_1179965_1189804	9839	No		11	0	5	Not-determined	Genome-fragment			0.0	1.16	no viral genes detected																					0.0567512065172195	0.226395498149407											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_2005791_2014085	8294	No		11	0	2	Not-determined	Genome-fragment			0.0	1.16	no viral genes detected																					0.1754665076732635	0.1552609713724601											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_2342624_2349091	6467	No		5	0	2	Low-quality	Genome-fragment	5.83	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected			full	0.4	0.08	0.833	0.04	0.48	0.833	NCLDV	0.0	40.0	0.0	1-6467	1-5						0.4871075749397278	0.070662436739935											0			0.0
NZ_OW370493.1_0-2623967:0-2623967_frag_2518756_2526235	7479	No		9	0	4	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.1534146517515182	0.1633431528061031											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_819034_826210	7176	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0141451666131615	0.3186230077800438											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_1309950_1316000	6050	No		9	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0106547232717275	0.3390550645819171											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_2204055_2211262	7207	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0039276648312807	0.4106805649973563											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_2418322_2427113	8791	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0038677025586366	0.4117002794773019											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_2612416_2620780	8364	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0049156434834003	0.3938363924767731											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_3442716_3448355	5639	No		4	0	2	Low-quality	Genome-fragment	1.55	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					4.751488449983299e-05	0.7019223506307123											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_3559030_3565202	6172	No		3	0	2	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					3.0957351555116475e-05	0.7260178261197976											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_3872189_3881473	9284	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0004408932290971	0.5645630334617419											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_3992001_3999092	7091	No		5	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0016364781185984	0.4742994183850744											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_4007253_4015606	8353	No		11	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0103247398510575	0.3415476999773397											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_4058550_4065128	6578	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0002080198028124	0.6134904448976509											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_4575611_4582587	6976	No		4	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0211271233856678	0.2907696955963441											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_4814985_4823479	8494	No		8	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0204320680350065	0.2930923785784425											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_4925122_4934355	9233	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0064728865399956	0.374046378125236											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_5510881_5520778	9897	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0236077103763818	0.2836505778382053											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_5574983_5584353	9370	No		11	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0009365920559503	0.5134262406526172											0			0.0
NZ_OW485601.1_0-6482810:0-6482810_frag_5947829_5954340	6511	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0218187998980283	0.2887302666364529											0			0.0
NZ_OW712331.1_0-909686:0-909686_frag_10408_16147	5739	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9286108016967772	0.0156922728302741											0			0.0
NZ_OW712331.1_0-909686:0-909686_frag_862933_869940	7007	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.8012044429779053	0.0251340735705113											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_118208_126328	8120	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7100124955177307	0.0322909585316111											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_302447_307813	5366	No		6	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.8260712623596191	0.0233023642269053											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_518838_525892	7054	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.173	0.0	0.84	0.025	0.08	0.84	NCLDV	0.0	16.7	0.0	1-7053	1-6						0.5221168398857117	0.0539315658282347											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_557369_565639	8270	No		6	0	5	Low-quality	Genome-fragment	17.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.5470885038375854	0.0493050834655185											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_635914_641420	5506	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1236219406127929	0.1769204622705642											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_770352_777520	7168	No		2	0	1	Low-quality	Genome-fragment	3.08	AAI-based (medium-confidence)	0.0	1.01	no viral genes detected			full	0.247	0.207		0.295	0.64	0.64	lavidaviridae	0.0	25.0	0.0	3-7167	1-4						0.28437539935112	0.1235365208852632											0			0.0
NZ_OW712331.1_1087917-1933288:0-845371_frag_820662_829902	9240	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4958048462867737	0.0663758592038673											0			0.0
NZ_OW712331.1_914429-1079855:0-165426_frag_40391_47508	7117	No		9	0	2	Not-determined	Genome-fragment			0.0	1.06	no viral genes detected																					0.9790074825286864	0.0094229171387567											0			0.0
NZ_OW712331.1_914429-1079855:0-165426_frag_63004_72326	9322	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5395759344100952	0.0505325175617493											0			0.0
NZ_OW712331.1_914429-1079855:0-165426_frag_72326_78353	6027	No		5	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5739837884902954	0.0451506911398141											0			0.0
NZ_OW968186.1_0-1630063:0-1630063_frag_187102_196576	9474	No		14	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9876042604446412	0.0078744618173578											0			0.0
NZ_OW968186.1_0-1630063:0-1630063_frag_266019_275977	9958	No		5	0	4	Not-determined	Genome-fragment			0.0	1.15	no viral genes detected																					0.3294842541217804	0.1125840320265881											0			0.0
NZ_OW968186.1_0-1630063:0-1630063_frag_367469_377174	9705	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.884971559047699	0.0189024850819548											0			0.0
NZ_OW968186.1_0-1630063:0-1630063_frag_848884_858012	9128	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.957484483718872	0.0127464309993201											0			0.0
NZ_OW968402.1_0-300934:0-300934_frag_12620_22165	9545	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.030187277123332	0.2673729133620364											0			0.0
NZ_OW968402.1_0-300934:0-300934_frag_107573_113097	5524	No		6	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2068693339824676	0.1447428053478359											0			0.0
NZ_OW968402.1_335867-939090:0-603223_frag_461160_470669	9509	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1965623497962951	0.1477641815847118											0			0.0
NZ_OW968402.1_335867-939090:0-603223_frag_536623_545022	8399	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0397552773356437	0.2496223279703905											0			0.0
NZ_OW968402.1_335867-939090:0-603223_frag_545022_554945	9923	No		8	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0245447773486375	0.2808746884205755											0			0.0
NZ_OW968402.1_335867-939090:0-603223_frag_569059_576304	7245	No		5	1	4	Low-quality	Genome-fragment	4.6	HMM-based (lower-bound)	0.0	1.0																						0.0341339036822319	0.2598005891683662											0			0.0
NZ_OW968402.1_958880-2126506:0-1167626_frag_257170_262649	5479	No		5	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0349057503044605	0.2585542714706549											0			0.0
NZ_OW968402.1_958880-2126506:0-1167626_frag_295059_301263	6204	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0263027064502239	0.2765314600800664											0			0.0
NZ_OX241534.1_0-1848551:0-1848551_frag_873379_880651	7272	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1221339479088783	0.1776569227283027											0			0.0
NZ_OX241534.1_0-1848551:0-1848551_frag_1083225_1089894	6669	No		11	0	3	Low-quality	Genome-fragment	5.48	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.0440812483429908	0.2426542790240954											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_794293_803646	9353	No		6	0	5	Not-determined	Genome-fragment			0.0	1.05	no viral genes detected																					0.01545344106853	0.3125991389077724											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_993156_1001474	8318	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.013161327689886	0.3235138605634867											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_1182153_1187242	5089	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0107212606817483	0.3386018581463856											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_1586131_1591343	5212	No		6	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0094833113253116	0.3479870080821814											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_1877922_1884659	6737	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0029670700896531	0.43113150540071											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_2051036_2058253	7217	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0170608907938003	0.3058199259762822											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_2279128_2284490	5362	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0158846192061901	0.3110506835863736											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_2567765_2573434	5669	No		3	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0026875371113419	0.4383828083692122											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_2688739_2693787	5048	No		4	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0049410010688006	0.3934587204471637											0			0.0
NZ_OX336137.1_0-3001353:0-3001353_frag_2899237_2908565	9328	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0142441811040043	0.318113150540071											0			0.0
NZ_OX352320.1_0-1483291:0-1483291_frag_1156378_1162490	6112	No		4	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0382051356136798	0.252190497771735											0			0.0
NZ_OX352320.1_0-1483291:0-1483291_frag_1257575_1263471	5896	No		7	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1021509766578674	0.1883261575647707											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_357737_364230	6493	No		4	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0198617335408926	0.2949618551250094											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_1574902_1584875	9973	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0248297750949859	0.2802137623687589											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_1791298_1798167	6869	No		8	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.229634553194046	0.1376236875896971											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_2009330_2017052	7722	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0180316306650638	0.3018543696653826											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_2168505_2175668	7163	No		5	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1730913519859314	0.156091849837601											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_2888709_2894121	5412	No		4	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0430648811161518	0.2446370571795453											0			0.0
NZ_OX352320.1_1527905-4642311:0-3114406_frag_2977585_2983668	6083	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0618519559502601	0.2208248357126671											0			0.0
NZ_OX366388.1_0-411888:0-411888_frag_311893_320484	8591	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1448303014039993	0.1670443386962761											0			0.0
NZ_OX366388.1_1165403-1376258:0-210855_frag_146954_155686	8732	No		7	0	4	Low-quality	Genome-fragment	16.9	AAI-based (medium-confidence)	0.0	1.03	no viral genes detected																					0.1782535165548324	0.1544112093058388											0			0.0
NZ_OX366388.1_1397328-1811323:0-413995_frag_83664_89868	6204	No		6	0	4	Low-quality	Genome-fragment	2.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.4029901325702667	0.0955510234912002											0			0.0
NZ_OX366388.1_1397328-1811323:0-413995_frag_163374_170973	7599	No		7	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1087152361869812	0.1846249716745978											0			0.0
NZ_OX366388.1_1397328-1811323:0-413995_frag_314108_323791	9683	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0667775198817253	0.2154996600951733											0			0.0
NZ_OX458331.1_0-1946085:0-1946085_frag_128411_138271	9860	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1558462679386139	0.1625878087468842											0			0.0
NZ_OX458331.1_0-1946085:0-1946085_frag_161790_170886	9096	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6893148422241211	0.0340471334692952											0			0.0
NZ_OX458331.1_0-1946085:0-1946085_frag_378088_386676	8588	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0413997769355773	0.2471863433794093											0			0.0
NZ_OX458331.1_0-1946085:0-1946085_frag_621529_630975	9446	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0575003400444984	0.2256401540901881											0			0.0
NZ_OX458331.1_0-1946085:0-1946085_frag_650798_659425	8627	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4437055885791778	0.0852594606843417											0			0.0
NZ_OX458331.1_0-1946085:0-1946085_frag_1033501_1042052	8551	No		7	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7208066582679749	0.0313467784575874											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_36683_44520	7837	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0378436297178268	0.2530969106427977											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_44520_51143	6623	No		4	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0339399836957454	0.2601593775964952											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_56691_63220	6529	No		4	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2061312198638916	0.1449505249641211											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_409532_418591	9059	No		6	0	6	Low-quality	Genome-fragment	4.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0125395022332668	0.3266863056122063											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_1308954_1317471	8517	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0692182481288909	0.2132147443160359											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_1322540_1330426	7886	No		13	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0342567302286624	0.25955510234912											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_1723848_1729167	5319	No		5	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0393429063260555	0.250358788428129											0			0.0
NZ_OX458932.1_0-2476671:0-2476671_frag_2300506_2307278	6772	No		6	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.127	0.033	0.713	0.2	0.147	0.713	NCLDV	0.0	20.0	0.0	3-6521	1-5						0.0185911413282156	0.2998149407054913											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_32903_40302	7399	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2632808685302734	0.1286917440894327											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_307806_313495	5689	No		4	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1106514930725097	0.1835297227887302											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_1217265_1227020	9755	No		7	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1002739667892456	0.1894591736535992											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_1781368_1788640	7272	No		5	0	5	Not-determined	Genome-fragment			0.0	1.03	no viral genes detected																					0.093729481101036	0.1933491955585769											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_1891406_1897418	6012	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6203545331954956	0.0400332351386056											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_2593431_2599194	5763	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.253	0.013	0.84	0.09	0.5	0.84	NCLDV	0.0	33.3	0.0	2-5761	1-6						0.137224406003952	0.1708588261953319											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_2599194_2606773	7579	No		12	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1070545762777328	0.1857013369589848											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_2781882_2790255	8373	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2157193422317505	0.1414759422917138											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3040546_3048873	8327	No		4	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3453182578086853	0.1087884281290127											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3086317_3094347	8030	No		11	1	0	Low-quality	Genome-fragment	22.09	HMM-based (lower-bound)	0.0	1.0				full	0.733	0.813	0.827	0.365	0.893	0.893	lavidaviridae	0.0	23.1	0.0	74-8029	1-13						0.6480644941329956	0.0372573457209759	No terminal repeats			11.0	11.0	1.0	5.1449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.8039		0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3287563_3294546	6983	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4342300295829773	0.0877898632827252											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3351784_3357176	5392	No		6	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4109906554222107	0.0934927109298285											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3357176_3366337	9161	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.451106995344162	0.08320114812297											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3522913_3531477	8564	No		13	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0687667205929756	0.2134602311352821											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_3681686_3689109	7423	No		7	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.12452894449234	0.1764483722335524											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_4189987_4198924	8937	No		13	0	3	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.6982220411300659	0.0332351386056348											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_5550378_5556687	6309	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2569775581359863	0.1306367550419216											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_5656783_5664446	7663	No		6	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1968489438295364	0.1477075307802704											0			0.0
NZ_OX638201.1_0-6234830:0-6234830_frag_5905085_5913004	7919	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6064539551734924	0.0415816904600045											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_193575_201741	8166	No		11	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.01157649140805	0.3326535236800362											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_474348_481779	7431	No		2	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0270377695560455	0.2746997507364604											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_1781188_1789155	7967	No		7	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0814719945192337	0.2023944406677241											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_1849413_1856849	7436	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0093738818541169	0.3486101669310371											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_2173323_2179673	6350	No		7	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0017642735037952	0.4687665231512954											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_2583123_2589274	6151	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0096365641802549	0.346853991993353											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_3063921_3068951	5030	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.003633132437244	0.4163456454414986											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_3246867_3256326	9459	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1103133559226989	0.1837374424050155											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_3446563_3453876	7313	No		11	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0085065504536032	0.3551250094418007											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_3574602_3581213	6611	No		8	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0083758477121591	0.3562202583276682											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_4491659_4500861	9202	No		8	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0126130124554038	0.326233099176675											0			0.0
NZ_OY726395.1_0-5201667:0-5201667_frag_4845610_4852899	7289	No		9	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0405840091407299	0.2485459626860034											0			0.0
NZ_OY728607.1_0-1678977:0-1678977_frag_66723_75776	9053	No		9	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0838127508759498	0.2005249641211572											0			0.0
NZ_OY728607.1_0-1678977:0-1678977_frag_289896_296291	6395	No		7	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4324936270713806	0.0882619533197371											0			0.0
NZ_OY728607.1_0-1678977:0-1678977_frag_506244_511495	5251	No		9	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1928492337465286	0.149086033688345											0			0.0
NZ_OY728607.1_0-1678977:0-1678977_frag_1387708_1393900	6192	No		9	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5979435443878174	0.0425825213384696											0			0.0
NZ_OY734020.1_0-4463383:0-4463383_frag_670979_677656	6677	No		10	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.067	0.0	0.82	0.005	0.0	0.82	NCLDV	0.0	12.5	0.0	3-6475	1-8						0.2427075207233429	0.1342624065261726											0			0.0
NZ_OY734020.1_0-4463383:0-4463383_frag_1364078_1373163	9085	No		4	0	3	Low-quality	Genome-fragment	3.52	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0268644541501998	0.2750774227660699											0			0.0
NZ_OY734020.1_0-4463383:0-4463383_frag_1565895_1575727	9832	No		14	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2887954711914062	0.1223657375934738											0			0.0
NZ_OY734020.1_0-4463383:0-4463383_frag_1662066_1670576	8510	No		5	0	5	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.051883116364479	0.2318717425787446											0			0.0
NZ_OY734020.1_0-4463383:0-4463383_frag_1857543_1863752	6209	No		8	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0697719380259513	0.2126860034745826											0			0.0
